experiment_start=2026-07-13T02:46:11Z description=raise matrix Muon weight decay from 0.20 to 0.22
Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 8, 'n_head': 4, 'n_embd': 512, 'mlp_hidden_multiplier': 3, 'rotary_seq_len_multiplier': 10, 'rotary_base': 10000.0, 'softcap': 15.0, 'ignore_index': -1, 'init_wte_mean': 0.0, 'init_wte_std': 1.0, 'init_lm_head_mean': 0.0, 'init_lm_head_std': 0.001, 'init_matrix_scale': 1.7320508075688772}
Parameter counts:
  wte                     : 4,194,304
  lm_head                 : 4,194,304
  transformer_matrices    : 20,971,520
  total                   : 29,360,128
Estimated FLOPs per token: 2.516582e+08
Scaling AdamW LRs by 1/sqrt(512/768) = 1.224745
Time budget: 180s
Gradient accumulation steps: 1
step 00000 (0.0%) | loss: 9.011366 | lrm: 1.00 | dt: 2683ms | tok/sec: 48,857 | mfu: 1.2% | epoch: 1 | remaining: 180s    
step 00989 (51.2%) | loss: 3.252973 | lrm: 1.00 | dt: 94ms | tok/sec: 1,392,975 | mfu: 35.4% | epoch: 1 | remaining: 88s    
step 00990 (51.3%) | loss: 3.246445 | lrm: 1.00 | dt: 94ms | tok/sec: 1,395,677 | mfu: 35.5% | epoch: 1 | remaining: 88s    
step 00991 (51.4%) | loss: 3.237739 | lrm: 1.00 | dt: 95ms | tok/sec: 1,377,212 | mfu: 35.0% | epoch: 1 | remaining: 87s    
step 00992 (51.4%) | loss: 3.236140 | lrm: 1.00 | dt: 94ms | tok/sec: 1,387,620 | mfu: 35.3% | epoch: 1 | remaining: 87s    
step 00993 (51.5%) | loss: 3.238863 | lrm: 1.00 | dt: 93ms | tok/sec: 1,410,075 | mfu: 35.9% | epoch: 1 | remaining: 87s    
step 00994 (51.5%) | loss: 3.241938 | lrm: 1.00 | dt: 96ms | tok/sec: 1,370,442 | mfu: 34.9% | epoch: 1 | remaining: 87s    
step 00995 (51.6%) | loss: 3.244865 | lrm: 1.00 | dt: 96ms | tok/sec: 1,362,704 | mfu: 34.7% | epoch: 1 | remaining: 87s    
step 00996 (51.6%) | loss: 3.247837 | lrm: 1.00 | dt: 94ms | tok/sec: 1,399,795 | mfu: 35.6% | epoch: 1 | remaining: 87s    
step 00997 (51.7%) | loss: 3.251733 | lrm: 1.00 | dt: 93ms | tok/sec: 1,406,892 | mfu: 35.8% | epoch: 1 | remaining: 87s    
step 00998 (51.7%) | loss: 3.249691 | lrm: 1.00 | dt: 95ms | tok/sec: 1,385,550 | mfu: 35.2% | epoch: 1 | remaining: 87s    
step 00999 (51.8%) | loss: 3.253698 | lrm: 1.00 | dt: 94ms | tok/sec: 1,388,093 | mfu: 35.3% | epoch: 1 | remaining: 87s    
step 01000 (51.8%) | loss: 3.245163 | lrm: 1.00 | dt: 93ms | tok/sec: 1,403,333 | mfu: 35.7% | epoch: 1 | remaining: 87s    
step 01001 (51.9%) | loss: 3.243370 | lrm: 1.00 | dt: 94ms | tok/sec: 1,395,641 | mfu: 35.5% | epoch: 1 | remaining: 87s    
step 01002 (51.9%) | loss: 3.244557 | lrm: 1.00 | dt: 93ms | tok/sec: 1,416,429 | mfu: 36.0% | epoch: 1 | remaining: 86s    
step 01003 (52.0%) | loss: 3.246904 | lrm: 1.00 | dt: 93ms | tok/sec: 1,410,737 | mfu: 35.9% | epoch: 1 | remaining: 86s    
step 01004 (52.0%) | loss: 3.247380 | lrm: 1.00 | dt: 95ms | tok/sec: 1,382,650 | mfu: 35.2% | epoch: 1 | remaining: 86s    
step 01005 (52.1%) | loss: 3.244677 | lrm: 1.00 | dt: 94ms | tok/sec: 1,399,432 | mfu: 35.6% | epoch: 1 | remaining: 86s    
step 01006 (52.1%) | loss: 3.249052 | lrm: 1.00 | dt: 95ms | tok/sec: 1,384,137 | mfu: 35.2% | epoch: 1 | remaining: 86s    
step 01007 (52.2%) | loss: 3.252613 | lrm: 1.00 | dt: 93ms | tok/sec: 1,409,250 | mfu: 35.8% | epoch: 1 | remaining: 86s    
step 01008 (52.2%) | loss: 3.251364 | lrm: 1.00 | dt: 94ms | tok/sec: 1,388,973 | mfu: 35.3% | epoch: 1 | remaining: 86s    
step 01009 (52.3%) | loss: 3.252250 | lrm: 1.00 | dt: 94ms | tok/sec: 1,391,188 | mfu: 35.4% | epoch: 1 | remaining: 86s    
step 01010 (52.3%) | loss: 3.255148 | lrm: 1.00 | dt: 94ms | tok/sec: 1,397,909 | mfu: 35.6% | epoch: 1 | remaining: 86s    
step 01011 (52.4%) | loss: 3.257492 | lrm: 1.00 | dt: 94ms | tok/sec: 1,391,297 | mfu: 35.4% | epoch: 1 | remaining: 86s    
step 01012 (52.5%) | loss: 3.261737 | lrm: 1.00 | dt: 94ms | tok/sec: 1,388,808 | mfu: 35.3% | epoch: 1 | remaining: 85s    
step 01013 (52.5%) | loss: 3.255117 | lrm: 1.00 | dt: 93ms | tok/sec: 1,403,175 | mfu: 35.7% | epoch: 1 | remaining: 85s    
step 01014 (52.6%) | loss: 3.264249 | lrm: 1.00 | dt: 93ms | tok/sec: 1,405,137 | mfu: 35.7% | epoch: 1 | remaining: 85s    
step 01015 (52.6%) | loss: 3.261357 | lrm: 1.00 | dt: 92ms | tok/sec: 1,423,946 | mfu: 36.2% | epoch: 1 | remaining: 85s    
step 01016 (52.7%) | loss: 3.255221 | lrm: 1.00 | dt: 94ms | tok/sec: 1,400,612 | mfu: 35.6% | epoch: 1 | remaining: 85s    
step 01017 (52.7%) | loss: 3.243442 | lrm: 1.00 | dt: 95ms | tok/sec: 1,385,927 | mfu: 35.2% | epoch: 1 | remaining: 85s    
step 01018 (52.8%) | loss: 3.247449 | lrm: 1.00 | dt: 93ms | tok/sec: 1,407,547 | mfu: 35.8% | epoch: 1 | remaining: 85s    
step 01019 (52.8%) | loss: 3.253731 | lrm: 1.00 | dt: 94ms | tok/sec: 1,399,507 | mfu: 35.6% | epoch: 1 | remaining: 85s    
step 01020 (52.9%) | loss: 3.245275 | lrm: 1.00 | dt: 94ms | tok/sec: 1,398,158 | mfu: 35.6% | epoch: 1 | remaining: 85s    
step 01021 (52.9%) | loss: 3.247289 | lrm: 1.00 | dt: 93ms | tok/sec: 1,402,398 | mfu: 35.7% | epoch: 1 | remaining: 85s    
step 01022 (53.0%) | loss: 3.250630 | lrm: 1.00 | dt: 95ms | tok/sec: 1,376,343 | mfu: 35.0% | epoch: 1 | remaining: 85s    
step 01023 (53.0%) | loss: 3.248967 | lrm: 1.00 | dt: 116ms | tok/sec: 1,126,546 | mfu: 28.7% | epoch: 1 | remaining: 84s    
step 01024 (53.1%) | loss: 3.245469 | lrm: 1.00 | dt: 92ms | tok/sec: 1,432,110 | mfu: 36.4% | epoch: 1 | remaining: 84s    
step 01025 (53.1%) | loss: 3.248013 | lrm: 1.00 | dt: 92ms | tok/sec: 1,419,933 | mfu: 36.1% | epoch: 1 | remaining: 84s    
step 01026 (53.2%) | loss: 3.243425 | lrm: 1.00 | dt: 93ms | tok/sec: 1,412,241 | mfu: 35.9% | epoch: 1 | remaining: 84s    
step 01027 (53.2%) | loss: 3.242270 | lrm: 1.00 | dt: 94ms | tok/sec: 1,389,377 | mfu: 35.3% | epoch: 1 | remaining: 84s    
step 01028 (53.3%) | loss: 3.244916 | lrm: 1.00 | dt: 93ms | tok/sec: 1,409,482 | mfu: 35.8% | epoch: 1 | remaining: 84s    
step 01029 (53.3%) | loss: 3.236645 | lrm: 1.00 | dt: 93ms | tok/sec: 1,406,122 | mfu: 35.8% | epoch: 1 | remaining: 84s    
step 01030 (53.4%) | loss: 3.235482 | lrm: 1.00 | dt: 94ms | tok/sec: 1,393,067 | mfu: 35.4% | epoch: 1 | remaining: 84s    
step 01031 (53.5%) | loss: 3.243742 | lrm: 1.00 | dt: 95ms | tok/sec: 1,386,762 | mfu: 35.3% | epoch: 1 | remaining: 84s    
step 01032 (53.5%) | loss: 3.240326 | lrm: 1.00 | dt: 100ms | tok/sec: 1,312,320 | mfu: 33.4% | epoch: 1 | remaining: 84s    
step 01033 (53.6%) | loss: 3.244159 | lrm: 1.00 | dt: 94ms | tok/sec: 1,390,917 | mfu: 35.4% | epoch: 1 | remaining: 84s    
step 01034 (53.6%) | loss: 3.241616 | lrm: 1.00 | dt: 95ms | tok/sec: 1,377,882 | mfu: 35.0% | epoch: 1 | remaining: 83s    
step 01035 (53.7%) | loss: 3.235319 | lrm: 1.00 | dt: 93ms | tok/sec: 1,414,264 | mfu: 36.0% | epoch: 1 | remaining: 83s    
step 01036 (53.7%) | loss: 3.236331 | lrm: 1.00 | dt: 93ms | tok/sec: 1,407,753 | mfu: 35.8% | epoch: 1 | remaining: 83s    
step 01037 (53.8%) | loss: 3.241797 | lrm: 1.00 | dt: 94ms | tok/sec: 1,398,741 | mfu: 35.6% | epoch: 1 | remaining: 83s    
step 01038 (53.8%) | loss: 3.242992 | lrm: 1.00 | dt: 92ms | tok/sec: 1,420,781 | mfu: 36.1% | epoch: 1 | remaining: 83s    
step 01039 (53.9%) | loss: 3.244025 | lrm: 1.00 | dt: 93ms | tok/sec: 1,407,519 | mfu: 35.8% | epoch: 1 | remaining: 83s    
step 01040 (53.9%) | loss: 3.247882 | lrm: 1.00 | dt: 93ms | tok/sec: 1,404,351 | mfu: 35.7% | epoch: 1 | remaining: 83s    
step 01041 (54.0%) | loss: 3.245976 | lrm: 1.00 | dt: 93ms | tok/sec: 1,402,130 | mfu: 35.7% | epoch: 1 | remaining: 83s    
step 01042 (54.0%) | loss: 3.248883 | lrm: 1.00 | dt: 93ms | tok/sec: 1,406,129 | mfu: 35.8% | epoch: 1 | remaining: 83s    
step 01043 (54.1%) | loss: 3.245219 | lrm: 1.00 | dt: 96ms | tok/sec: 1,372,447 | mfu: 34.9% | epoch: 1 | remaining: 83s    
step 01044 (54.1%) | loss: 3.248055 | lrm: 1.00 | dt: 95ms | tok/sec: 1,382,748 | mfu: 35.2% | epoch: 1 | remaining: 82s    
step 01045 (54.2%) | loss: 3.243418 | lrm: 1.00 | dt: 95ms | tok/sec: 1,383,590 | mfu: 35.2% | epoch: 1 | remaining: 82s    
step 01046 (54.2%) | loss: 3.245258 | lrm: 1.00 | dt: 98ms | tok/sec: 1,331,160 | mfu: 33.9% | epoch: 1 | remaining: 82s    
step 01047 (54.3%) | loss: 3.241000 | lrm: 1.00 | dt: 93ms | tok/sec: 1,416,071 | mfu: 36.0% | epoch: 1 | remaining: 82s    
step 01048 (54.3%) | loss: 3.243298 | lrm: 1.00 | dt: 94ms | tok/sec: 1,397,923 | mfu: 35.6% | epoch: 1 | remaining: 82s    
step 01049 (54.4%) | loss: 3.246770 | lrm: 1.00 | dt: 93ms | tok/sec: 1,403,476 | mfu: 35.7% | epoch: 1 | remaining: 82s    
step 01050 (54.4%) | loss: 3.244845 | lrm: 1.00 | dt: 94ms | tok/sec: 1,400,905 | mfu: 35.6% | epoch: 1 | remaining: 82s    
step 01051 (54.5%) | loss: 3.248968 | lrm: 1.00 | dt: 96ms | tok/sec: 1,370,377 | mfu: 34.9% | epoch: 1 | remaining: 82s    
step 01052 (54.6%) | loss: 3.243156 | lrm: 1.00 | dt: 94ms | tok/sec: 1,399,492 | mfu: 35.6% | epoch: 1 | remaining: 82s    
step 01053 (54.6%) | loss: 3.242810 | lrm: 1.00 | dt: 99ms | tok/sec: 1,329,302 | mfu: 33.8% | epoch: 1 | remaining: 82s    
step 01054 (54.7%) | loss: 3.237706 | lrm: 1.00 | dt: 93ms | tok/sec: 1,404,218 | mfu: 35.7% | epoch: 1 | remaining: 82s    
step 01055 (54.7%) | loss: 3.243565 | lrm: 1.00 | dt: 112ms | tok/sec: 1,167,140 | mfu: 29.7% | epoch: 1 | remaining: 81s    
step 01056 (54.8%) | loss: 3.243684 | lrm: 1.00 | dt: 92ms | tok/sec: 1,427,981 | mfu: 36.3% | epoch: 1 | remaining: 81s    
step 01057 (54.8%) | loss: 3.238321 | lrm: 1.00 | dt: 93ms | tok/sec: 1,409,915 | mfu: 35.9% | epoch: 1 | remaining: 81s    
step 01058 (54.9%) | loss: 3.238294 | lrm: 1.00 | dt: 92ms | tok/sec: 1,421,409 | mfu: 36.2% | epoch: 1 | remaining: 81s    
step 01059 (54.9%) | loss: 3.242004 | lrm: 1.00 | dt: 93ms | tok/sec: 1,403,326 | mfu: 35.7% | epoch: 1 | remaining: 81s    
step 01060 (55.0%) | loss: 3.248050 | lrm: 1.00 | dt: 93ms | tok/sec: 1,413,145 | mfu: 35.9% | epoch: 1 | remaining: 81s    
step 01061 (55.0%) | loss: 3.238678 | lrm: 1.00 | dt: 93ms | tok/sec: 1,412,495 | mfu: 35.9% | epoch: 1 | remaining: 81s    
step 01062 (55.1%) | loss: 3.238048 | lrm: 1.00 | dt: 94ms | tok/sec: 1,391,100 | mfu: 35.4% | epoch: 1 | remaining: 81s    
step 01063 (55.1%) | loss: 3.238419 | lrm: 1.00 | dt: 94ms | tok/sec: 1,390,217 | mfu: 35.4% | epoch: 1 | remaining: 81s    
step 01064 (55.2%) | loss: 3.232220 | lrm: 1.00 | dt: 95ms | tok/sec: 1,382,915 | mfu: 35.2% | epoch: 1 | remaining: 81s    
step 01065 (55.2%) | loss: 3.240545 | lrm: 1.00 | dt: 97ms | tok/sec: 1,357,076 | mfu: 34.5% | epoch: 1 | remaining: 80s    
step 01066 (55.3%) | loss: 3.237616 | lrm: 1.00 | dt: 94ms | tok/sec: 1,391,635 | mfu: 35.4% | epoch: 1 | remaining: 80s    
step 01067 (55.3%) | loss: 3.233678 | lrm: 1.00 | dt: 94ms | tok/sec: 1,398,247 | mfu: 35.6% | epoch: 1 | remaining: 80s    
step 01068 (55.4%) | loss: 3.235650 | lrm: 1.00 | dt: 93ms | tok/sec: 1,416,283 | mfu: 36.0% | epoch: 1 | remaining: 80s    
step 01069 (55.4%) | loss: 3.230515 | lrm: 1.00 | dt: 93ms | tok/sec: 1,410,415 | mfu: 35.9% | epoch: 1 | remaining: 80s    
step 01070 (55.5%) | loss: 3.233592 | lrm: 1.00 | dt: 93ms | tok/sec: 1,405,582 | mfu: 35.7% | epoch: 1 | remaining: 80s    
step 01071 (55.6%) | loss: 3.227256 | lrm: 1.00 | dt: 94ms | tok/sec: 1,397,891 | mfu: 35.6% | epoch: 1 | remaining: 80s    
step 01072 (55.6%) | loss: 3.228420 | lrm: 1.00 | dt: 94ms | tok/sec: 1,391,797 | mfu: 35.4% | epoch: 1 | remaining: 80s    
step 01073 (55.7%) | loss: 3.220351 | lrm: 1.00 | dt: 93ms | tok/sec: 1,409,713 | mfu: 35.9% | epoch: 1 | remaining: 80s    
step 01074 (55.7%) | loss: 3.218432 | lrm: 1.00 | dt: 93ms | tok/sec: 1,408,983 | mfu: 35.8% | epoch: 1 | remaining: 80s    
step 01075 (55.8%) | loss: 3.225582 | lrm: 1.00 | dt: 101ms | tok/sec: 1,295,002 | mfu: 32.9% | epoch: 1 | remaining: 80s    
step 01076 (55.8%) | loss: 3.229338 | lrm: 1.00 | dt: 93ms | tok/sec: 1,402,960 | mfu: 35.7% | epoch: 1 | remaining: 79s    
step 01077 (55.9%) | loss: 3.231615 | lrm: 1.00 | dt: 95ms | tok/sec: 1,380,539 | mfu: 35.1% | epoch: 1 | remaining: 79s    
step 01078 (55.9%) | loss: 3.232459 | lrm: 1.00 | dt: 94ms | tok/sec: 1,396,226 | mfu: 35.5% | epoch: 1 | remaining: 79s    
step 01079 (56.0%) | loss: 3.226872 | lrm: 1.00 | dt: 93ms | tok/sec: 1,408,615 | mfu: 35.8% | epoch: 1 | remaining: 79s    
step 01080 (56.0%) | loss: 3.229811 | lrm: 1.00 | dt: 93ms | tok/sec: 1,401,962 | mfu: 35.7% | epoch: 1 | remaining: 79s    
step 01081 (56.1%) | loss: 3.230312 | lrm: 1.00 | dt: 94ms | tok/sec: 1,389,156 | mfu: 35.3% | epoch: 1 | remaining: 79s    
step 01082 (56.1%) | loss: 3.231060 | lrm: 1.00 | dt: 93ms | tok/sec: 1,404,911 | mfu: 35.7% | epoch: 1 | remaining: 79s    
step 01083 (56.2%) | loss: 3.233972 | lrm: 1.00 | dt: 93ms | tok/sec: 1,404,577 | mfu: 35.7% | epoch: 1 | remaining: 79s    
step 01084 (56.2%) | loss: 3.232863 | lrm: 1.00 | dt: 94ms | tok/sec: 1,396,013 | mfu: 35.5% | epoch: 1 | remaining: 79s    
step 01085 (56.3%) | loss: 3.228940 | lrm: 1.00 | dt: 93ms | tok/sec: 1,407,580 | mfu: 35.8% | epoch: 1 | remaining: 79s    
step 01086 (56.3%) | loss: 3.232212 | lrm: 1.00 | dt: 94ms | tok/sec: 1,395,648 | mfu: 35.5% | epoch: 1 | remaining: 79s    
step 01087 (56.4%) | loss: 3.232398 | lrm: 1.00 | dt: 94ms | tok/sec: 1,400,220 | mfu: 35.6% | epoch: 1 | remaining: 78s    
step 01088 (56.4%) | loss: 3.232096 | lrm: 1.00 | dt: 94ms | tok/sec: 1,401,287 | mfu: 35.6% | epoch: 1 | remaining: 78s    
step 01089 (56.5%) | loss: 3.237645 | lrm: 1.00 | dt: 94ms | tok/sec: 1,388,601 | mfu: 35.3% | epoch: 1 | remaining: 78s    
step 01090 (56.5%) | loss: 3.240281 | lrm: 1.00 | dt: 93ms | tok/sec: 1,409,912 | mfu: 35.9% | epoch: 1 | remaining: 78s    
step 01091 (56.6%) | loss: 3.241500 | lrm: 1.00 | dt: 93ms | tok/sec: 1,404,516 | mfu: 35.7% | epoch: 1 | remaining: 78s    
step 01092 (56.6%) | loss: 3.239192 | lrm: 1.00 | dt: 94ms | tok/sec: 1,397,358 | mfu: 35.5% | epoch: 1 | remaining: 78s    
step 01093 (56.7%) | loss: 3.241067 | lrm: 1.00 | dt: 93ms | tok/sec: 1,415,623 | mfu: 36.0% | epoch: 1 | remaining: 78s    
step 01094 (56.8%) | loss: 3.236937 | lrm: 1.00 | dt: 94ms | tok/sec: 1,393,893 | mfu: 35.5% | epoch: 1 | remaining: 78s    
step 01095 (56.8%) | loss: 3.234500 | lrm: 1.00 | dt: 95ms | tok/sec: 1,385,064 | mfu: 35.2% | epoch: 1 | remaining: 78s    
step 01096 (56.9%) | loss: 3.231599 | lrm: 1.00 | dt: 95ms | tok/sec: 1,380,051 | mfu: 35.1% | epoch: 1 | remaining: 78s    
step 01097 (56.9%) | loss: 3.234636 | lrm: 1.00 | dt: 94ms | tok/sec: 1,388,591 | mfu: 35.3% | epoch: 1 | remaining: 77s    
step 01098 (57.0%) | loss: 3.235559 | lrm: 1.00 | dt: 94ms | tok/sec: 1,397,845 | mfu: 35.6% | epoch: 1 | remaining: 77s    
step 01099 (57.0%) | loss: 3.232245 | lrm: 1.00 | dt: 94ms | tok/sec: 1,392,992 | mfu: 35.4% | epoch: 1 | remaining: 77s    
step 01100 (57.1%) | loss: 3.236269 | lrm: 1.00 | dt: 93ms | tok/sec: 1,404,828 | mfu: 35.7% | epoch: 1 | remaining: 77s    
step 01101 (57.1%) | loss: 3.235032 | lrm: 1.00 | dt: 94ms | tok/sec: 1,400,701 | mfu: 35.6% | epoch: 1 | remaining: 77s    
step 01102 (57.2%) | loss: 3.231613 | lrm: 1.00 | dt: 103ms | tok/sec: 1,270,603 | mfu: 32.3% | epoch: 1 | remaining: 77s    
step 01103 (57.2%) | loss: 3.228448 | lrm: 1.00 | dt: 92ms | tok/sec: 1,426,344 | mfu: 36.3% | epoch: 1 | remaining: 77s    
step 01104 (57.3%) | loss: 3.229280 | lrm: 1.00 | dt: 93ms | tok/sec: 1,416,666 | mfu: 36.0% | epoch: 1 | remaining: 77s    
step 01105 (57.3%) | loss: 3.227378 | lrm: 1.00 | dt: 93ms | tok/sec: 1,414,453 | mfu: 36.0% | epoch: 1 | remaining: 77s    
step 01106 (57.4%) | loss: 3.234430 | lrm: 1.00 | dt: 94ms | tok/sec: 1,396,159 | mfu: 35.5% | epoch: 1 | remaining: 77s    
step 01107 (57.4%) | loss: 3.238973 | lrm: 1.00 | dt: 94ms | tok/sec: 1,396,162 | mfu: 35.5% | epoch: 1 | remaining: 77s    
step 01108 (57.5%) | loss: 3.240006 | lrm: 1.00 | dt: 95ms | tok/sec: 1,386,668 | mfu: 35.3% | epoch: 1 | remaining: 76s    
step 01109 (57.5%) | loss: 3.234656 | lrm: 1.00 | dt: 95ms | tok/sec: 1,386,105 | mfu: 35.3% | epoch: 1 | remaining: 76s    
step 01110 (57.6%) | loss: 3.233537 | lrm: 1.00 | dt: 93ms | tok/sec: 1,406,183 | mfu: 35.8% | epoch: 1 | remaining: 76s    
step 01111 (57.6%) | loss: 3.232105 | lrm: 1.00 | dt: 94ms | tok/sec: 1,400,805 | mfu: 35.6% | epoch: 1 | remaining: 76s    
step 01112 (57.7%) | loss: 3.235451 | lrm: 1.00 | dt: 94ms | tok/sec: 1,391,202 | mfu: 35.4% | epoch: 1 | remaining: 76s    
step 01113 (57.7%) | loss: 3.237230 | lrm: 1.00 | dt: 93ms | tok/sec: 1,405,148 | mfu: 35.7% | epoch: 1 | remaining: 76s    
step 01114 (57.8%) | loss: 3.232326 | lrm: 1.00 | dt: 93ms | tok/sec: 1,403,379 | mfu: 35.7% | epoch: 1 | remaining: 76s    
step 01115 (57.8%) | loss: 3.232650 | lrm: 1.00 | dt: 93ms | tok/sec: 1,413,646 | mfu: 36.0% | epoch: 1 | remaining: 76s    
step 01116 (57.9%) | loss: 3.234346 | lrm: 1.00 | dt: 93ms | tok/sec: 1,404,365 | mfu: 35.7% | epoch: 1 | remaining: 76s    
step 01117 (58.0%) | loss: 3.233662 | lrm: 1.00 | dt: 94ms | tok/sec: 1,395,971 | mfu: 35.5% | epoch: 1 | remaining: 76s    
step 01118 (58.0%) | loss: 3.238001 | lrm: 1.00 | dt: 94ms | tok/sec: 1,394,469 | mfu: 35.5% | epoch: 1 | remaining: 75s    
step 01119 (58.1%) | loss: 3.237052 | lrm: 1.00 | dt: 94ms | tok/sec: 1,391,892 | mfu: 35.4% | epoch: 1 | remaining: 75s    
step 01120 (58.1%) | loss: 3.236000 | lrm: 1.00 | dt: 93ms | tok/sec: 1,409,008 | mfu: 35.8% | epoch: 1 | remaining: 75s    
step 01121 (58.2%) | loss: 3.234480 | lrm: 1.00 | dt: 96ms | tok/sec: 1,367,898 | mfu: 34.8% | epoch: 1 | remaining: 75s    
step 01122 (58.2%) | loss: 3.231331 | lrm: 1.00 | dt: 94ms | tok/sec: 1,400,890 | mfu: 35.6% | epoch: 1 | remaining: 75s    
step 01123 (58.3%) | loss: 3.233841 | lrm: 1.00 | dt: 93ms | tok/sec: 1,403,566 | mfu: 35.7% | epoch: 1 | remaining: 75s    
step 01124 (58.3%) | loss: 3.237658 | lrm: 1.00 | dt: 96ms | tok/sec: 1,371,143 | mfu: 34.9% | epoch: 1 | remaining: 75s    
step 01125 (58.4%) | loss: 3.236945 | lrm: 1.00 | dt: 93ms | tok/sec: 1,402,928 | mfu: 35.7% | epoch: 1 | remaining: 75s    
step 01126 (58.4%) | loss: 3.239876 | lrm: 1.00 | dt: 106ms | tok/sec: 1,240,012 | mfu: 31.5% | epoch: 1 | remaining: 75s    
step 01127 (58.5%) | loss: 3.238811 | lrm: 1.00 | dt: 92ms | tok/sec: 1,431,573 | mfu: 36.4% | epoch: 1 | remaining: 75s    
step 01128 (58.5%) | loss: 3.243954 | lrm: 1.00 | dt: 93ms | tok/sec: 1,414,817 | mfu: 36.0% | epoch: 1 | remaining: 75s    
step 01129 (58.6%) | loss: 3.244756 | lrm: 1.00 | dt: 106ms | tok/sec: 1,242,080 | mfu: 31.6% | epoch: 1 | remaining: 74s    
step 01130 (58.6%) | loss: 3.243110 | lrm: 1.00 | dt: 91ms | tok/sec: 1,436,657 | mfu: 36.5% | epoch: 1 | remaining: 74s    
step 01131 (58.7%) | loss: 3.240846 | lrm: 1.00 | dt: 107ms | tok/sec: 1,229,188 | mfu: 31.3% | epoch: 1 | remaining: 74s    
step 01132 (58.8%) | loss: 3.237616 | lrm: 1.00 | dt: 91ms | tok/sec: 1,436,695 | mfu: 36.5% | epoch: 1 | remaining: 74s    
step 01133 (58.8%) | loss: 3.237317 | lrm: 1.00 | dt: 93ms | tok/sec: 1,416,170 | mfu: 36.0% | epoch: 1 | remaining: 74s    
step 01134 (58.9%) | loss: 3.240968 | lrm: 1.00 | dt: 93ms | tok/sec: 1,414,723 | mfu: 36.0% | epoch: 1 | remaining: 74s    
step 01135 (58.9%) | loss: 3.239214 | lrm: 1.00 | dt: 95ms | tok/sec: 1,386,388 | mfu: 35.3% | epoch: 1 | remaining: 74s    
step 01136 (59.0%) | loss: 3.241976 | lrm: 1.00 | dt: 95ms | tok/sec: 1,386,990 | mfu: 35.3% | epoch: 1 | remaining: 74s    
step 01137 (59.0%) | loss: 3.239165 | lrm: 1.00 | dt: 93ms | tok/sec: 1,413,959 | mfu: 36.0% | epoch: 1 | remaining: 74s    
step 01138 (59.1%) | loss: 3.232125 | lrm: 1.00 | dt: 95ms | tok/sec: 1,384,974 | mfu: 35.2% | epoch: 1 | remaining: 74s    
step 01139 (59.1%) | loss: 3.234626 | lrm: 1.00 | dt: 95ms | tok/sec: 1,385,819 | mfu: 35.2% | epoch: 1 | remaining: 73s    
step 01140 (59.2%) | loss: 3.228258 | lrm: 1.00 | dt: 94ms | tok/sec: 1,394,912 | mfu: 35.5% | epoch: 1 | remaining: 73s    
step 01141 (59.2%) | loss: 3.233205 | lrm: 1.00 | dt: 95ms | tok/sec: 1,372,899 | mfu: 34.9% | epoch: 1 | remaining: 73s    
step 01142 (59.3%) | loss: 3.233289 | lrm: 1.00 | dt: 96ms | tok/sec: 1,371,345 | mfu: 34.9% | epoch: 1 | remaining: 73s    
step 01143 (59.3%) | loss: 3.230921 | lrm: 1.00 | dt: 93ms | tok/sec: 1,401,930 | mfu: 35.7% | epoch: 1 | remaining: 73s    
step 01144 (59.4%) | loss: 3.235273 | lrm: 1.00 | dt: 92ms | tok/sec: 1,421,781 | mfu: 36.2% | epoch: 1 | remaining: 73s    
step 01145 (59.4%) | loss: 3.234510 | lrm: 1.00 | dt: 93ms | tok/sec: 1,404,337 | mfu: 35.7% | epoch: 1 | remaining: 73s    
step 01146 (59.5%) | loss: 3.236515 | lrm: 1.00 | dt: 94ms | tok/sec: 1,396,350 | mfu: 35.5% | epoch: 1 | remaining: 73s    
step 01147 (59.5%) | loss: 3.234329 | lrm: 1.00 | dt: 93ms | tok/sec: 1,401,934 | mfu: 35.7% | epoch: 1 | remaining: 73s    
step 01148 (59.6%) | loss: 3.226772 | lrm: 1.00 | dt: 94ms | tok/sec: 1,388,784 | mfu: 35.3% | epoch: 1 | remaining: 73s    
step 01149 (59.6%) | loss: 3.229286 | lrm: 1.00 | dt: 93ms | tok/sec: 1,403,569 | mfu: 35.7% | epoch: 1 | remaining: 73s    
step 01150 (59.7%) | loss: 3.222659 | lrm: 1.00 | dt: 93ms | tok/sec: 1,413,101 | mfu: 35.9% | epoch: 1 | remaining: 72s    
step 01151 (59.7%) | loss: 3.228719 | lrm: 1.00 | dt: 93ms | tok/sec: 1,405,963 | mfu: 35.8% | epoch: 1 | remaining: 72s    
step 01152 (59.8%) | loss: 3.227629 | lrm: 1.00 | dt: 94ms | tok/sec: 1,401,140 | mfu: 35.6% | epoch: 1 | remaining: 72s    
step 01153 (59.8%) | loss: 3.227882 | lrm: 1.00 | dt: 93ms | tok/sec: 1,405,985 | mfu: 35.8% | epoch: 1 | remaining: 72s    
step 01154 (59.9%) | loss: 3.230567 | lrm: 1.00 | dt: 94ms | tok/sec: 1,390,586 | mfu: 35.4% | epoch: 1 | remaining: 72s    
